,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0,Financials $(mm),2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31
49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,TLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,interest expense,-0.5401216249999999,-0.48602399999999996,-0.5029083437999999,-0.55543375,-0.536741,-0.48132778,-0.563968,-0.49869832999999997,-0.50478333,-0.49888471999999995,-0.445945,-0.484589,-0.07158416999999999,,,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333
52,prepayment,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,upsize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,amortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,dsra release,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Swaps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,TaxRegister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,ptd,0.0,0.0,-20.286033940095688,0.0,0.0,-19.076865247766513,0.0,0.0,-19.076865247766513,0.0,0.0,-19.076865247766513,0.0,0.0,-10.105742,0.0,0.0,-4.882265919889555,0.0,0.0,-4.882265919889555,0.0,0.0,-4.882265919889555,0.0,0.0,-14.483662372182575,0.0,0.0,-13.620349654554996,0.0,0.0,-13.620349654554996,0.0,0.0,-13.620349654554996,0.0,0.0,-13.06482020838889,0.0,0.0,-12.286078951544729,0.0,0.0,-12.286078951544729,0.0,0.0,-12.286078951544729,0.0,0.0,-8.765983355012544,0.0,0.0,-8.24347843060691,0.0,0.0,-8.24347843060691,0.0,0.0,-8.24347843060691,0.0,0.0,-10.583747451968213,0.0,0.0,-9.95289293874845,0.0,0.0,-9.95289293874845,0.0,0.0,-9.95289293874845,0.0,0.0,-7.915037460501227,0.0,0.0,-7.443253989956291,0.0,0.0,-7.443253989956291,0.0,0.0,-7.443253989956291
61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,sweep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
